id,nome,codigo,preco,preco_custo,estoque_virtual,tipo,situacao,formato,imagem_url,created_at,empresa
9939083169,Jaleco Manoel Branco Detalhes Cinza,371-GV-008-013-M,250,68.83,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9939083174,Jaleco Manoel Branco Detalhes Azul Marinho,371-GV-008-015-M,250,68.83,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
8555470986,Jaleco Manoel Branco Detalhes Azul Medio Tamanho:G1,371-GV-008-016-M-G10,250,68.83,0,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
16120455626,Jaleco Manoel Cinza Detalhes Verde Claro,371-GV-013-009-M,250,68.83,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
9651891629,Jaleco Manoel Cinza Detalhe Verde Escuro M,371-GV-013-010-M-M00,220,68.83,-1,P,A,S,,2026-04-13 20:45:59.206874+00,matriz
9939083197,Jaleco Manoel Cinza Detalhes Azul Marinho,371-GV-013-015-M,250,68.83,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9651853677,Jaleco Manoel Cinza Detalhes Azul Bebe M,371-GV-013-017-M-M00,250,68.83,0,P,A,S,,2026-04-13 20:45:59.206874+00,matriz
15866112978,Jaleco Manoel Cinza Detalhes Gatos,371-GV-013-154-M,250,68.83,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16155956798,Jaleco Manoel Chumbo Detalhes Branco,371-GV-014-008-M,250,68.83,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
9939083216,Jaleco Manoel Chumbo Detalhes Cinza,371-GV-014-013-M,250,68.83,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
15893970287,Jaleco Manoel Azul Marinho Detalhes Bege,371-GV-015-006-M,250,68.83,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
15892793533,Jaleco Manoel Azul Marinho Detalhes Tangerina,371-GV-015-035-M,250,68.83,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16500334494,Jaleco Manoel Azul Marinho Detalhes Rota Espacial,371-GV-015-201-M,250,68.83,0,P,A,V,,2026-04-13 20:45:30.903931+00,matriz
12610572905,Jaleco Manoel Azul Medio Detalhes Lego Azul,371-GV-016-132-M,250,68.83,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
12650945000,Jaleco Manoel Azul Bebe Detalhes Lego Azul,371-GV-017-132-M,250,68.83,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
12633301985,Jaleco Manoel Azul Bebe Detalhes Dinos,371-GV-017-149-M,250,68.83,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
16036756320,Jaleco Manoel Meio a Meio Branco e Dentinho Bolinha,371-MM-005-105-M,310,93.59,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
15857611780,Jaleco Manoel Meio a Meio Branco e Dinos,371-MM-008-149-M,230,93.59,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
9988249108,Jaleco Manoel Meio a Meio Verde Claro e Dentinho Bolinha M,371-MM-009-105-M-M00,310,93.59,0,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
16083549310,Jaleco Manoel Meio a Meio Verde Claro e Dinos,371-MM-009-149-M,50,93.59,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
16489466524,Jaleco Manoel Meio a Meio Azul Marinho e Rota Espacial Tamanho:GG,371-MM-015-201-M-GG0,280,94.04,-1,P,A,S,,2026-04-13 20:45:32.82542+00,matriz
16171489683,Jaleco Manoel Meio a Meio Azul Marinho e Monster,371-MM-015-209-M,50,93.59,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
10185215539,Jaleco Manoel Meio a Meio Azul Bebe e Unicornio Azul P,371-MM-017-119-M-P00,310,93.59,0,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
12633419878,Jaleco Manoel Meio a Meio Azul Bebe e Dinos,371-MM-017-149-M,230,93.59,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
16531665042,Jaleco Manoel Meio a Meio Azul Bebe e Liga da Fofura,371-MM-017-202-M,280,94.04,0,P,A,V,,2026-04-13 20:45:30.903931+00,matriz
16290889562,Jaleco Manoel Meio a Meio Tangerina e Dinos,371-MM-035-149-M,310,94.04,0,P,A,V,,2026-04-13 20:45:37.090921+00,matriz
9737245659,Jaleco Manoel Branco Padrao Cursos,371-PC-008-000-M,160,68.83,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
9736237605,Jaleco Manoel Bordô,371-SD-002-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/55eb4821fc5ef174b2f483bc0e32eb34?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042228&Signature=e8MtZluV51aliBL8UsQTdb2z1Ko%3D,2026-04-13 20:45:56.914583+00,matriz
14677956513,Jaleco Manoel Lilas,371-SD-003-000-M,220,68.83,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
16499550362,Jaleco Manoel Rosa Pink Tamanho:G3,371-SD-004-000-M-G30,220,68.83,1,P,A,S,,2026-04-13 20:45:30.903931+00,matriz
16387603282,Jaleco Manoel Rosa Pink Tamanho:G4,371-SD-004-000-M-G40,220,68.83,0,P,A,S,,2026-04-13 20:45:32.82542+00,matriz
9736286090,Jaleco Manoel Bege,371-SD-006-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/b6108313f1277e7026826d01f14dc619?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=Kz9gF0sIclSYf9dMKPNCn0klZmo%3D,2026-04-13 20:45:56.914583+00,matriz
12020772311,Jaleco Manoel Rosa Nude,371-SD-007-000-M,200,68.83,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
9736252240,Jaleco Manoel Branco,371-SD-008-000-M,200,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/7d98e46ca074df1cb2765ee9f6925e3e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=0uJhVl1PBTMhCqaOO5qIAx35Y04%3D,2026-04-13 20:45:56.914583+00,matriz
9736277420,Jaleco Manoel Verde Claro,371-SD-009-000-M,250,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/4815d821ec77377e5304c4bfb1bb8368?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=05iyGaBiNiYpbH6DGfqofkRMFGI%3D,2026-04-13 20:45:56.914583+00,matriz
9939083251,Jaleco Manoel Verde Escuro,371-SD-010-000-M,250,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/18620fa5819f113483e8174076881640?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=gmiFBCB1JLufFyadnh2P8taEKfE%3D,2026-04-13 20:45:55.112709+00,matriz
9736308658,Jaleco Manoel Preto,371-SD-012-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/aac91f6fefc49195ffc71653f785037b?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=6uCytfdziVAqT4bGW2W3ZDvDsM4%3D,2026-04-13 20:45:56.914583+00,matriz
9736296504,Jaleco Manoel Cinza,371-SD-013-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/8b3adabfb6c70ffd4338361a4d9f050b?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=PORdQVGsRud2fQ7hcaKx7WCoCj0%3D,2026-04-13 20:45:56.914583+00,matriz
16095924761,Jaleco Manoel Cinza Botao Escondido Tamanho:M,371-SD-013-013-M-M00,240,68.83,0,P,A,S,,2026-04-13 20:45:40.583611+00,matriz
9736327334,Jaleco Manoel Chumbo,371-SD-014-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/90334818faaa71cd28108b48b4df52e2?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=p%2Bu3PLsc6qBcfHQOcjDf8zZZ05g%3D,2026-04-13 20:45:56.914583+00,matriz
9736319148,Jaleco Manoel Azul Marinho,371-SD-015-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/583f2c1f48a447433e7662dfb066d8ed?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=uOqdjddv3KLZ1mNkFvKJrZTlPLY%3D,2026-04-13 20:45:56.914583+00,matriz
9736267254,Jaleco Manoel Azul Médio,371-SD-016-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/e5f7afc6ad87d8e6882dbe2fbf946aa2?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=anKp%2BpSpxvtt%2BKax1jBKLYdeMmU%3D,2026-04-13 20:45:56.914583+00,matriz
9737858648,Jaleco Manoel Azul Bebê,371-SD-017-000-M,220,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/fb3de224a674b38ed594ccd19867ffc5?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=YaLd2iYyxHlVC6cc1V9X9yCI88s%3D,2026-04-13 20:45:55.112709+00,matriz
16533805620,Jaleco Manoel Roxo,371-SD-018-000-M,220,69.09,0,P,A,V,,2026-04-13 20:45:30.903931+00,matriz
16347987284,Jaleco Manoel Tangerina,371-SD-035-000-F,220,69.09,0,P,A,V,,2026-04-13 20:45:34.619583+00,matriz
16057108963,Jaleco Manoel Tangerina,371-SD-035-000-M,220,68.83,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
9736337674,Jaleco Manoel Estamp. Dente Chumbo,371-SD-100-000-M,280,93.59,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
16203826151,Jaleco Manoel Estamp. Lego Rosa,371-SD-131-000-M,40,93.59,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
9737850454,Jaleco Manoel Estamp. Lego Azul,371-SD-132-000-M,40,93.59,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
16203824403,Jaleco Manoel Estamp. Dental,371-SD-142-000-M,280,93.59,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
9737845390,Jaleco Manoel Estampado Dinos,371-SD-149-000-M,280,93.59,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/329ec1d0866f0ef8080f8a2c0344db5f?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=17OEKJlBAbI3vfmhSiqo7biyyO8%3D,2026-04-13 20:45:55.112709+00,matriz
15870700676,Jaleco Manoel Estamp. Fantasmas,371-SD-156-000-M,40,93.59,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16387698741,Jaleco Manoel Estampado Liga da Fofura,371-SD-202-000-M,280,94.04,0,P,A,V,,2026-04-13 20:45:32.82542+00,matriz
13770441761,Jaleco Manoel Estamp. Circo,371-SD-203-000-M,40,93.59,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
16382271576,Jaleco Manoel Estampado Peças de Amor,371-SD-204-000-M,280,93.59,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/1e3c5170634fccfcc8a00b7aa4516ae3?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777049401&Signature=QWgYpatVAYW4D4iBbARp%2BZtp1Ok%3D,2026-04-13 20:45:34.619583+00,matriz
12682743472,Jaleco Manoel Estamp. Games,371-SD-207-000-M,280,93.59,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/aea610327e6999626e92ae2d8433cd08?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=dXy9j7DEXrl6IzyCr%2BXkVcOFuYM%3D,2026-04-13 20:45:49.822498+00,matriz
16203107847,Jaleco Manoel Estamp. Sweet Dogs,371-SD-209-000-M,280,93.59,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
12682613931,Jaleco Manoel Estampado Monster,371-SD-210-000-M,280,93.59,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/2aff254afde8254fc0ebeed910a6d5df?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=nCA0oSa625t0sXr8GapY3rk%2BFOk%3D,2026-04-13 20:45:49.822498+00,matriz
14022052629,Jaleco Manoel Chumbo Detalhes Dourado,371-VV-014-020-M,250,68.83,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
14949917246,Jaleco Manoel Azul Marinho Detalhes Dourado,371-VV-015-020-M,250,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8092719196,Jaleco Marta Branco Detalhes Rosa Nude PP,372-BB-008-007-F-PP0,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8796725505,Jaleco Marta Branco detalhes Verde Claro G,372-BB-008-009-F-G00,200,64.16,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
8219066125,Jaleco Marta Branco Detalhes Preto M,372-BB-008-012-F-M00,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8092109081,Jaleco Marta Branco Detalhes Chumbo PP,372-BB-008-014-F-PP0,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8555487748,Jaleco Marta Branco Detalhes Azul Medio Tamanho:M,372-BB-008-016-F-M00,200,64.16,0,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
11365014629,Jaleco Marta Branco Detalhes Azul Bebe,372-BB-008-017-F,200,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
8412953252,Jaleco Marta Branco Detalhes Flamingo Branco Tamanho:P,372-BB-008-111-F-P00,200,64.16,0,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
9736621906,Jaleco Marta Branco Detalhes Floral,372-BB-008-120-F,200,64.16,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
8219274221,Jaleco Marta Branco Detalhes Estetica Rosa G3,372-BB-008-122-F-G30,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
13567053950,Jaleco Marta Branco Detalhes Geometria,372-BB-008-130-F,200,64.16,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
9736604453,Jaleco Marta Branco Enfermagem Vermelho,372-BB-008-133-F,200,64.16,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
9736612883,Jaleco Marta Branco Enfermagem Azul,372-BB-008-134-F,200,64.16,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
9739330798,Jaleco Marta Preto Detalhes Oncinha Manga Longa G1,372-BB-012-118-F-G10,190,64.16,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
8218994784,Jaleco Marta Preto Detalhes Estetica Azul Manga Longa PPP,372-BB-012-121-F-PPP,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8220207179,Jaleco Marta Preto Botao Dourado GG,372-BD-012-020-F-GG0,170,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
10225420955,Jaleco Marta Estamp. Coruja,372-ES-125-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
8332255727,Jaleco Marta Branco Detalhes em Renda M,372-RR-008-390-F-M00,200,138.32,0,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
16264958267,Jaleco Marta Bordo Manga Longa Tamanho:G,372-SD-002-000-F-G00,200,64.16,0,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
16015930984,Jaleco Marta Bordo Manga Longa Tamanho:GG,372-SD-002-000-F-GG0,210,64.16,1,P,A,S,,2026-04-13 20:45:40.583611+00,matriz
16249510903,Jaleco Marta Bordo Manga Longa Tamanho:M,372-SD-002-000-F-M00,200,64.16,1,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
8438871492,Jaleco Marta Bordo Manga Longa Tamanho:P,372-SD-002-000-F-P00,200,64.16,1,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
15922052028,Jaleco Marta Lilas Manga Longa Tamanho:M,372-SD-003-000-F-M00,200,64.16,0,P,A,S,,2026-04-13 20:45:42.589925+00,matriz
10225420966,Jaleco Marta Rosa Bebe Manga Longa,372-SD-005-000-F,190,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
8219140966,Jaleco Marta Bege Manga Longa Tamanho:G1,372-SD-006-000-F-G10,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8219131774,Jaleco Marta Bege Manga Longa Tamanho:M,372-SD-006-000-F-M00,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
15987685672,Jaleco Marta Rosa Nude Manga Longa,372-SD-007-000-F,200,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/b2fb69d99c24d0aad8992fedf0f09016?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042212&Signature=ZVKrU4%2Fok2XVWjxp58sGYKoY81g%3D,2026-04-13 20:45:42.589925+00,matriz
9737172034,Jaleco Marta Branco Manga Longa,372-SD-008-000-F,180,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f133cc65cfd167349a4a44356ab30eb8?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=ZXw6TKDhOHEDZzmM9KN86%2BLERew%3D,2026-04-13 20:45:56.914583+00,matriz
13074657685,Jaleco Marta Branco Manga Longa Tamanho Especial,372-SD-008-000-F-000,180,64.16,0,P,A,S,,2026-04-13 20:45:48.175102+00,matriz
12358887718,Jaleco Marta Verde Claro Manga Longa,372-SD-009-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
8758336749,Jaleco Marta Verde Claro Manga Longa Tamanho:G,372-SD-009-000-F-G00,200,64.16,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
12698045165,Jaleco Marta Verde Escuro Manga Longa,372-SD-010-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
9737162885,Jaleco Marta Preto Manga Longa,372-SD-012-000-F,200,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/46af32c9229dbd86a8f45197ffb88be3?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=u9z85%2FPi92gvKJu9Z0tN1SDsRPM%3D,2026-04-13 20:45:56.914583+00,matriz
10225420954,Jaleco Marta Cinza Manga Longa,372-SD-013-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
10225420950,Jaleco Marta Chumbo Manga Longa,372-SD-014-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
15533251783,Jaleco Marta Azul Marinho Manga Longa,372-SD-015-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8219198333,Jaleco Marta Azul Marinho Manga Longa Tamanho:G2,372-SD-015-000-F-G20,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8219117273,Jaleco Marta Azul Marinho Manga LongaTamanho:P,372-SD-015-000-F-P00,200,64.16,2,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
15868672036,Jaleco Marta Azul Medio Manga Longa,372-SD-016-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
10225393797,Jaleco Marta Azul Bebe Manga Longa,372-SD-017-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
8291483368,Jaleco Marta Azul Bebe Manga Longa Tamanho:G,372-SD-017-000-F-G00,200,64.16,3,P,A,S,,2026-04-13 20:46:07.697935+00,matriz
10225393800,Jaleco Marta Branco com Botao  escondido detalhes Vies vermelho,372-VV-008-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
13351859582,Jaleco Feminino,373-AA-000-000-F,15,20,0,P,A,S,,2026-04-13 20:45:48.175102+00,matriz
10815585021,Jaleco Manuela Bordo Detalhes Branco Tamanho:G,373-AA-002-008-F-G00,180,69.09,0,P,A,S,,2026-04-13 20:45:51.412752+00,matriz
13955167636,Jaleco Manuela Bordo Detalhes Preto,373-AA-002-012-F,240,69.09,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
10121136833,Jaleco Manuela Rosa Pink  Detalhes Preto G3,373-AA-004-012-F-G30,240,69.09,0,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
9757814795,Jaleco Manuela Rosa Pink Detalhes Preto P,373-AA-004-012-F-P00,240,69.09,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
9757811888,Jaleco Manuela Rosa Pink Detalhes Preto PP,373-AA-004-012-F-PP0,240,69.09,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
9757805172,Jaleco Manuela Rosa Pink Detalhes Preto PPP,373-AA-004-012-F-PPP,240,69.09,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
9736176872,Jaleco Manuela Rosa Pink Detalhes Azul Marinho,373-AA-004-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:59.206874+00,matriz
8438679216,Jaleco Manuela Rosa Bebe Detalhes Azul Marinho PP,373-AA-005-015-F-PP0,240,69.09,0,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
15532751967,Jaleco Manuela Bege Detalhes Bordo,373-AA-006-002-F,240,69.09,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8068674117,Jaleco Manuela Bege Detalhes Bordo Tamanho:G,373-AA-006-002-F-G00,180,69.09,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8150654032,Jaleco Manuela Bege Detalhes Bordo Tamanho:P,373-AA-006-002-F-P00,180,69.09,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
9939083272,Jaleco Manuela Bege Detalhes Preto,373-AA-006-012-F,180,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9736166220,Jaleco Manuela Bege Detalhes Azul Marinho,373-AA-006-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:59.206874+00,matriz
10225419946,Jaleco Manuela Rosa Nude Detalhes Bordo,373-AA-007-002-F,240,69.09,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
15533208875,Jaleco Manuela Rosa Nude Detalhes Preto,373-AA-007-012-F,240,69.09,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8960909053,Jaleco Manuela Rosa Nude Detalhes Preto M,373-AA-007-012-F-M00,240,69.09,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
10225393802,Jaleco Manuela Rosa Nude detalhes Chumbo,373-AA-007-014-F,240,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
9736206900,Jaleco Manuela Rosa Nude Detalhes Azul Marinho,373-AA-007-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:59.206874+00,matriz
15198332621,Jaleco Manuela Branco Detalhes Bordo,373-AA-008-002-F,240,69.09,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
9939085297,Jaleco Manuela Branco Detalhes Verde Claro,373-AA-008-009-F,240,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
13997731511,Jaleco Manuela Branco Detalhes Verde Escuro,373-AA-008-010-F,240,69.09,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
9939085299,Jaleco Manuela Branco Detalhes Preto,373-AA-008-012-F,240,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9939085300,Jaleco Manuela Branco Detalhes Cinza,373-AA-008-013-F,240,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9939085302,Jaleco Manuela Branco Detalhes Chumbo,373-AA-008-014-F,240,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9939085304,Jaleco Manuela Branco Detalhes Azul Marinho,373-AA-008-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
15860180862,Jaleco Manuela Branco Detalhes Azul Medio,373-AA-008-016-F,240,69.09,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
12029729794,Jaleco Manuela Branco Detalhes Azul Bebe,373-AA-008-017-F,240,69.09,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
9757775940,Jaleco Manuela Preto Detalhes Rosa Pink G,373-AA-012-004-F-G00,180,69.09,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
10225393803,Jaleco Manuela Preto Detalhes Chumbo,373-AA-012-014-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
10225393806,Jaleco Manuela Cinza Detalhes Bordo,373-AA-013-002-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
10225393809,Jaleco Manuela Cinza Detalhes Preto,373-AA-013-012-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
11190243743,Jaleco Manuela Cinza Detalhes Chumbo,373-AA-013-014-F,180,69.09,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
10225393811,Jaleco Manuela Cinza Detalhes Azul Marinho,373-AA-013-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
10225393814,Jaleco Manuela Chumbo Detalhes Bordo,373-AA-014-002-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
10225394286,Jaleco Manuela Chumbo Detalhes Azul Marinho,373-AA-014-015-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
9736187357,Jaleco Manuela Azul Marinho Detalhes Rosa Pink,373-AA-015-004-F,240,69.09,0,P,A,V,,2026-04-13 20:45:59.206874+00,matriz
9939085306,Jaleco Manuela Azul Marinho Detalhes Cinza,373-AA-015-013-F,180,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
8219892383,Jaleco Manuela Azul Bebe Detalhes Azul Marinho M,373-AA-017-015-F-M00,210,69.09,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
10225394290,Jaleco Manuela Verde Medio Detalhes Azul Marinho,373-AA-023-015-F,180,69.09,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
9939085307,Jaleco Manuela Bege Detalhes Verde Escuro Oxford,373-AB-006-0101-F,180,69.09,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
14379298921,Jaleco Manuela Bege Detalhes Azul Marinho,373-AB-006-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
11419729690,Jaleco Manuela Branco Detalhes Bordo,373-AB-008-002-F,240,69.09,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
16085708880,Jaleco Manuela Branco Detalhes Azul Marinho,373-AB-008-015-F,40,69.09,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
16120451851,Jaleco Manuela Cinza Detalhes Verde Claro,373-AB-013-009-F,20,69.09,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
14379041036,Jaleco Manuela Cinza Detalhes Azul Marinho,373-AB-013-015-F,240,69.09,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
